transaction_id,from_account,to_account,amount_inr,timestamp,payment_mode,remarks
TXN0013128,1001001316,1001002393,8457,2023-10-24 00:28:11,UPI,Transaction
TXN0013129,1001001979,1001001606,6628,2024-11-17 13:42:33,NEFT,Transaction
TXN0013130,1001002648,1001001668,4155,2024-05-31 22:09:19,RTGS,Transaction
TXN0013131,1001001721,1001001892,7983,2025-05-09 12:27:42,UPI,Transaction
TXN0013132,1001001431,1001001488,3823,2025-05-17 21:32:32,UPI,Transaction
TXN0013133,1001001588,1001002419,1440,2023-09-07 21:50:41,NEFT,Transaction
TXN0013134,1001001101,1001001338,8237,2025-04-26 17:10:13,IMPS,Transaction
TXN0013135,1001002546,1001001672,378,2023-10-19 18:17:45,NEFT,Transaction
TXN0013136,1001001907,1001001179,824,2023-09-02 09:40:26,RTGS,Transaction
TXN0013137,1001002825,1001002773,31993,2023-11-20 14:44:58,NEFT,Transaction
TXN0013138,1001001598,1001001859,279,2024-03-05 05:29:12,UPI,Transaction
TXN0013139,1001002274,1001002270,4928,2024-03-22 02:08:07,IMPS,Transaction
TXN0013140,1001001349,1001001450,851,2024-09-06 19:20:11,IMPS,Transaction
TXN0013141,1001001133,1001001551,34575,2024-01-24 13:17:46,RTGS,Transaction
TXN0013142,1001002689,1001001598,546,2024-06-06 20:50:40,UPI,Transaction
TXN0013143,1001001548,1001001514,557,2024-01-02 03:59:53,IMPS,Transaction
TXN0013144,1001002832,1001001815,999,2024-10-10 11:02:45,UPI,Transaction
TXN0013145,1001002566,1001001640,155,2023-10-27 22:44:02,IMPS,Transaction
TXN0013146,1001001527,1001002906,44642,2024-08-13 08:31:02,UPI,Transaction
TXN0013147,1001002158,1001001710,897,2023-11-27 11:10:07,UPI,Transaction
TXN0013148,1001001395,1001002841,44192,2024-07-30 23:24:51,RTGS,Transaction
TXN0013149,1001001928,1001002031,646,2024-12-20 02:05:21,UPI,Transaction
TXN0013150,1001001707,1001001680,1965,2024-01-08 22:50:30,IMPS,Transaction
TXN0013151,1001002501,1001001142,6086,2024-11-09 04:34:07,NEFT,Transaction
TXN0013152,1001001720,1001002002,2848,2025-04-05 23:22:28,RTGS,Transaction
TXN0013153,1001002076,1001002157,531,2025-02-05 12:51:09,IMPS,Transaction
TXN0013154,1001001222,1001002052,757,2025-08-26 06:31:02,RTGS,Transaction
TXN0013155,1001002068,1001002715,9101,2024-03-20 00:56:23,RTGS,Transaction
TXN0013156,1001002064,1001001355,18858,2025-04-12 19:01:56,RTGS,Transaction
TXN0013157,1001002904,1001002299,4120,2025-03-13 17:52:26,RTGS,Transaction
TXN0013158,1001001587,1001001663,9832,2024-09-22 11:38:26,RTGS,Transaction
TXN0013159,1001002785,1001002092,4714,2024-01-27 21:20:50,UPI,Transaction
TXN0013160,1001001333,1001002237,6479,2025-08-01 09:37:57,RTGS,Transaction
TXN0013161,1001001470,1001002840,3273,2023-11-26 21:37:11,UPI,Transaction
TXN0013162,1001002766,1001002476,37511,2025-06-03 18:12:49,NEFT,Transaction
TXN0013163,1001001865,1001002634,702,2024-02-05 18:24:37,RTGS,Transaction
TXN0013164,1001001989,1001002100,8876,2025-02-24 01:36:15,IMPS,Transaction
TXN0013165,1001001462,1001001625,12293,2025-06-18 19:40:28,IMPS,Transaction
TXN0013166,1001001862,1001002659,405,2023-09-04 11:47:14,UPI,Transaction
TXN0013167,1001002295,1001002391,427,2025-04-26 04:29:09,IMPS,Transaction
TXN0013168,1001002309,1001002496,5387,2024-12-22 05:32:38,IMPS,Transaction
TXN0013169,1001001439,1001002666,588,2024-10-31 03:02:48,NEFT,Transaction
TXN0013170,1001001702,1001001969,449,2025-07-02 06:50:05,NEFT,Transaction
TXN0013171,1001001741,1001001902,737,2024-09-08 21:02:27,RTGS,Transaction
TXN0013172,1001001991,1001001174,857,2023-11-12 06:32:29,NEFT,Transaction
TXN0013173,1001002701,1001001877,208,2024-10-27 13:37:09,UPI,Transaction
TXN0013174,1001001542,1001002609,9255,2023-09-24 02:52:37,UPI,Transaction
TXN0013175,1001001003,1001001241,3774,2024-03-06 18:48:22,IMPS,Transaction
TXN0013176,1001001648,1001001168,6680,2025-03-11 18:05:46,NEFT,Transaction
TXN0013177,1001001619,1001001167,132,2023-12-09 11:45:51,IMPS,Transaction
TXN0013178,1001001019,1001001719,506,2023-12-01 20:31:47,RTGS,Transaction
TXN0013179,1001002226,1001002022,7301,2023-09-21 16:39:27,RTGS,Transaction
TXN0013180,1001001877,1001001138,4698,2024-01-28 13:14:46,RTGS,Transaction
TXN0013181,1001001496,1001001614,21354,2023-11-13 23:19:00,RTGS,Transaction
TXN0013182,1001001024,1001001184,961,2023-10-19 14:39:12,UPI,Transaction
TXN0013183,1001001312,1001002604,7568,2025-07-03 17:23:06,NEFT,Transaction
TXN0013184,1001002116,1001002158,220,2023-10-03 18:31:53,NEFT,Transaction
TXN0013185,1001001048,1001001720,4431,2024-01-25 21:15:25,UPI,Transaction
TXN0013186,1001002492,1001001248,188,2023-11-01 20:24:03,UPI,Transaction
TXN0013187,1001002171,1001002737,4069,2024-02-20 20:21:37,UPI,Transaction
TXN0013188,1001002728,1001001600,16724,2024-08-16 10:05:07,IMPS,Transaction
TXN0013189,1001002257,1001001139,905,2025-07-28 05:19:26,RTGS,Transaction
TXN0013190,1001002792,1001002054,6360,2023-10-09 10:08:09,RTGS,Transaction
TXN0013191,1001002690,1001001019,244,2024-11-20 11:36:11,RTGS,Transaction
TXN0013192,1001002392,1001001685,886,2024-08-21 04:55:57,NEFT,Transaction
TXN0013193,1001002169,1001001874,458,2024-06-12 18:43:18,IMPS,Transaction
TXN0013194,1001001042,1001001590,4894,2024-05-19 06:33:42,IMPS,Transaction
TXN0013195,1001002522,1001001837,1297,2024-06-14 05:30:56,UPI,Transaction
TXN0013196,1001002598,1001001175,207,2023-11-21 11:41:40,NEFT,Transaction
TXN0013197,1001001733,1001002718,7778,2023-10-24 10:21:25,RTGS,Transaction
TXN0013198,1001002361,1001001774,143,2024-12-28 14:07:41,IMPS,Transaction
TXN0013199,1001002544,1001001728,8829,2024-07-29 16:09:20,UPI,Transaction
TXN0013200,1001001488,1001002509,2195,2025-08-30 17:49:54,RTGS,Transaction
TXN0013201,1001001032,1001001940,7392,2023-09-01 06:27:34,NEFT,Transaction
TXN0013202,1001002524,1001002067,4091,2024-01-29 14:47:56,UPI,Transaction
TXN0013203,1001001218,1001001117,469,2024-03-01 02:03:03,RTGS,Transaction
TXN0013204,1001001067,1001001656,23697,2025-03-22 11:00:50,RTGS,Transaction
TXN0013205,1001002229,1001002345,9235,2024-08-22 15:03:23,RTGS,Transaction
TXN0013206,1001001372,1001001984,821,2024-06-07 05:01:32,NEFT,Transaction
TXN0013207,1001001187,1001002108,756,2024-06-23 03:33:37,RTGS,Transaction
TXN0013208,1001002282,1001002347,1457,2024-11-22 13:24:32,NEFT,Transaction
TXN0013209,1001001039,1001002287,798,2025-04-29 03:03:24,IMPS,Transaction
TXN0013210,1001001755,1001001221,1594,2023-10-21 09:04:22,UPI,Transaction
TXN0013211,1001001345,1001001169,819,2025-03-24 11:59:27,IMPS,Transaction
TXN0013212,1001001136,1001001228,1812,2024-02-27 08:06:09,UPI,Transaction
TXN0013213,1001001448,1001001640,3106,2025-01-17 14:35:37,RTGS,Transaction
TXN0013214,1001001237,1001001975,298,2025-06-13 09:08:58,IMPS,Transaction
TXN0013215,1001001509,1001001767,8062,2024-01-06 01:51:26,NEFT,Transaction
TXN0013216,1001001778,1001002620,23621,2025-02-03 16:16:58,UPI,Transaction
TXN0013217,1001001479,1001001136,963,2025-02-27 23:39:52,RTGS,Transaction
TXN0013218,1001002624,1001002806,730,2024-08-27 07:50:09,NEFT,Transaction
TXN0013219,1001002297,1001001804,7247,2024-07-16 07:59:01,UPI,Transaction
TXN0013220,1001001999,1001002042,3415,2025-06-16 09:12:55,RTGS,Transaction
TXN0013221,1001001378,1001002115,9377,2023-09-09 18:34:43,NEFT,Transaction
TXN0013222,1001002206,1001001338,1236,2024-08-09 22:04:13,IMPS,Transaction
TXN0013223,1001002373,1001002396,8038,2024-04-08 15:08:15,UPI,Transaction
TXN0013224,1001001279,1001001241,3592,2024-08-24 23:36:15,UPI,Transaction
TXN0013225,1001002486,1001002851,959,2025-05-10 13:42:46,IMPS,Transaction
TXN0013226,1001002282,1001002479,705,2025-02-09 01:04:35,RTGS,Transaction
TXN0013227,1001002150,1001002225,5573,2023-09-23 13:05:07,NEFT,Transaction
TXN0013228,1001001083,1001002555,8684,2024-07-15 00:15:14,RTGS,Transaction
TXN0013229,1001001713,1001001470,7958,2024-10-20 11:36:03,IMPS,Transaction
TXN0013230,1001001975,1001001490,896,2025-03-23 17:19:21,NEFT,Transaction
TXN0013231,1001001402,1001001706,1810,2025-07-15 07:48:23,IMPS,Transaction
TXN0013232,1001002874,1001001962,5020,2025-08-04 14:49:59,NEFT,Transaction
TXN0013233,1001001262,1001001981,30245,2024-10-23 22:12:30,IMPS,Transaction
TXN0013234,1001001607,1001001765,586,2025-07-04 09:15:03,UPI,Transaction
TXN0013235,1001001691,1001001608,568,2024-01-14 05:47:09,NEFT,Transaction
TXN0013236,1001002032,1001002322,3090,2025-02-24 06:24:51,UPI,Transaction
TXN0013237,1001001404,1001001207,226,2024-02-18 04:03:16,IMPS,Transaction
TXN0013238,1001001294,1001002048,404,2025-03-11 00:33:38,RTGS,Transaction
TXN0013239,1001002833,1001002009,9459,2025-05-11 12:56:44,IMPS,Transaction
TXN0013240,1001001104,1001002135,4201,2025-02-16 03:10:50,UPI,Transaction
TXN0013241,1001001106,1001002006,13165,2023-09-01 01:01:38,RTGS,Transaction
TXN0013242,1001002361,1001002074,18422,2024-08-27 16:43:30,UPI,Transaction
TXN0013243,1001001896,1001002523,18219,2024-08-11 03:24:56,NEFT,Transaction
TXN0013244,1001002192,1001002280,682,2024-05-28 01:03:12,NEFT,Transaction
TXN0013245,1001001164,1001001037,4427,2024-09-18 09:15:15,RTGS,Transaction
TXN0013246,1001002906,1001002715,2347,2024-04-15 03:24:51,NEFT,Transaction
TXN0013247,1001001573,1001001731,7244,2023-10-31 11:38:12,UPI,Transaction
TXN0013248,1001001549,1001002853,301,2024-11-14 06:07:37,IMPS,Transaction
TXN0013249,1001001719,1001001274,3969,2024-02-06 07:52:48,NEFT,Transaction
TXN0013250,1001001605,1001002102,292,2024-10-26 20:56:52,NEFT,Transaction
TXN0013251,1001002878,1001001965,17695,2025-03-21 08:04:55,IMPS,Transaction
TXN0013252,1001002080,1001002786,25613,2024-04-03 13:06:32,UPI,Transaction
TXN0013253,1001002330,1001002875,294,2023-11-09 22:43:52,NEFT,Transaction
TXN0013254,1001001666,1001001069,28480,2025-02-10 19:20:28,RTGS,Transaction
TXN0013255,1001002321,1001002751,595,2024-09-26 20:57:59,NEFT,Transaction
TXN0013256,1001002208,1001002655,1638,2024-04-06 15:23:32,IMPS,Transaction
TXN0013257,1001001378,1001002781,879,2024-03-24 22:55:29,RTGS,Transaction
TXN0013258,1001001242,1001001047,18029,2024-12-19 05:20:47,NEFT,Transaction
TXN0013259,1001002903,1001001379,12098,2024-10-21 04:35:29,NEFT,Transaction
TXN0013260,1001001679,1001002468,377,2024-02-04 15:46:02,UPI,Transaction
TXN0013261,1001001130,1001002847,4812,2025-07-26 05:09:21,RTGS,Transaction
TXN0013262,1001002105,1001002309,4195,2024-06-27 15:37:09,RTGS,Transaction
TXN0013263,1001001236,1001001055,970,2023-12-10 19:40:45,NEFT,Transaction
TXN0013264,1001001913,1001001044,263,2025-05-29 08:53:51,IMPS,Transaction
TXN0013265,1001002846,1001001412,606,2024-12-20 00:50:01,NEFT,Transaction
TXN0013266,1001002622,1001001803,833,2025-07-01 02:56:46,RTGS,Transaction
TXN0013267,1001001127,1001001238,895,2025-04-16 11:21:02,IMPS,Transaction
TXN0013268,1001002523,1001001638,497,2024-06-05 21:57:33,NEFT,Transaction
TXN0013269,1001002763,1001001441,8748,2023-10-31 09:09:45,RTGS,Transaction
TXN0013270,1001002657,1001002778,5307,2025-08-09 06:53:21,RTGS,Transaction
TXN0013271,1001002658,1001002420,629,2025-06-09 19:16:37,NEFT,Transaction
TXN0013272,1001001468,1001001215,108,2024-11-21 15:14:41,UPI,Transaction
TXN0013273,1001002281,1001001573,812,2023-10-16 17:18:02,RTGS,Transaction
TXN0013274,1001002270,1001002025,22601,2025-06-09 10:29:01,NEFT,Transaction
TXN0013275,1001001754,1001002742,375,2024-03-27 10:23:32,IMPS,Transaction
TXN0013276,1001002900,1001001247,26509,2023-11-12 22:47:56,NEFT,Transaction
TXN0013277,1001002473,1001001643,3405,2024-06-07 05:30:12,RTGS,Transaction
TXN0013278,1001001843,1001001735,4018,2023-12-20 13:42:19,RTGS,Transaction
TXN0013279,1001001167,1001001376,412,2024-04-03 05:01:24,NEFT,Transaction
TXN0013280,1001001374,1001001623,7829,2025-03-22 22:22:31,UPI,Transaction
TXN0013281,1001002208,1001001754,2879,2024-01-13 10:23:39,UPI,Transaction
TXN0013282,1001001060,1001002311,1025,2025-04-03 17:44:07,RTGS,Transaction
TXN0013283,1001001588,1001002514,592,2025-08-24 11:52:46,UPI,Transaction
TXN0013284,1001001646,1001001180,422,2024-01-19 23:13:39,IMPS,Transaction
TXN0013285,1001001454,1001001775,8886,2024-07-12 07:38:48,NEFT,Transaction
TXN0013286,1001002046,1001001058,11307,2024-10-28 20:28:46,UPI,Transaction
TXN0013287,1001002346,1001001846,484,2024-02-17 20:07:50,RTGS,Transaction
TXN0013288,1001001407,1001002662,248,2025-04-06 20:16:14,UPI,Transaction
TXN0013289,1001002812,1001002511,1602,2025-07-02 08:14:40,RTGS,Transaction
TXN0013290,1001001532,1001002449,155,2024-03-11 02:32:32,IMPS,Transaction
TXN0013291,1001001030,1001001090,457,2025-02-19 04:19:04,NEFT,Transaction
TXN0013292,1001001358,1001001222,7927,2023-11-29 21:51:16,RTGS,Transaction
TXN0013293,1001002619,1001002002,29903,2023-10-15 11:33:49,RTGS,Transaction
TXN0013294,1001002239,1001001640,3470,2024-07-09 04:00:23,NEFT,Transaction
TXN0013295,1001002874,1001001478,889,2024-04-09 16:04:34,NEFT,Transaction
TXN0013296,1001002094,1001002183,471,2025-05-21 11:03:49,IMPS,Transaction
TXN0013297,1001001584,1001001985,3294,2024-07-24 01:46:11,NEFT,Transaction
TXN0013298,1001001162,1001002372,3609,2025-05-29 17:55:16,UPI,Transaction
TXN0013299,1001002044,1001001465,7358,2024-07-02 21:32:13,UPI,Transaction
TXN0013300,1001001649,1001001571,308,2023-10-11 08:14:49,RTGS,Transaction
TXN0013301,1001001456,1001001046,349,2024-08-18 22:36:23,UPI,Transaction
TXN0013302,1001001791,1001002418,698,2024-12-16 15:24:07,IMPS,Transaction
TXN0013303,1001001606,1001001146,9181,2024-08-03 08:15:37,IMPS,Transaction
TXN0013304,1001002589,1001002538,109,2025-07-09 01:41:39,UPI,Transaction
TXN0013305,1001001622,1001002807,401,2025-02-24 08:05:36,UPI,Transaction
TXN0013306,1001001842,1001002588,5074,2024-01-25 07:07:53,RTGS,Transaction
TXN0013307,1001001021,1001001091,3038,2024-12-28 08:19:02,IMPS,Transaction
TXN0013308,1001001527,1001002633,24632,2025-07-14 07:55:00,NEFT,Transaction
TXN0013309,1001002603,1001002657,2355,2024-01-27 02:59:03,UPI,Transaction
TXN0013310,1001001734,1001002394,9098,2023-10-31 05:01:35,RTGS,Transaction
TXN0013311,1001001428,1001001394,275,2025-08-18 00:55:17,UPI,Transaction
TXN0013312,1001001221,1001002097,23633,2023-09-06 19:24:52,RTGS,Transaction
TXN0013313,1001002529,1001002113,933,2025-07-05 01:08:48,UPI,Transaction
TXN0013314,1001001099,1001001129,970,2024-11-08 20:22:36,NEFT,Transaction
TXN0013315,1001002767,1001002430,232,2025-06-21 11:25:16,RTGS,Transaction
TXN0013316,1001002289,1001002601,31675,2024-06-06 05:56:50,NEFT,Transaction
TXN0013317,1001001029,1001002752,7685,2024-01-07 18:03:30,UPI,Transaction
TXN0013318,1001002554,1001001017,201,2024-11-09 02:21:14,RTGS,Transaction
TXN0013319,1001002411,1001002769,217,2025-01-12 15:34:29,UPI,Transaction
TXN0013320,1001002128,1001001437,9849,2024-01-25 04:47:35,IMPS,Transaction
TXN0013321,1001001236,1001001193,10184,2025-04-17 17:55:57,NEFT,Transaction
TXN0013322,1001002021,1001002595,7745,2024-09-05 18:28:58,NEFT,Transaction
TXN0013323,1001002501,1001002834,2818,2024-09-22 17:43:11,NEFT,Transaction
TXN0013324,1001002631,1001002112,31792,2023-12-08 21:02:35,IMPS,Transaction
TXN0013325,1001002513,1001002130,5064,2025-08-25 07:18:57,RTGS,Transaction
TXN0013326,1001002025,1001002318,291,2024-02-13 12:46:53,IMPS,Transaction
TXN0013327,1001002822,1001001715,6944,2023-09-21 09:01:56,RTGS,Transaction
TXN0013328,1001002190,1001001852,34932,2023-11-25 07:08:01,RTGS,Transaction
TXN0013329,1001001920,1001002853,3202,2024-05-06 15:55:48,NEFT,Transaction
TXN0013330,1001002562,1001002345,43782,2025-06-16 05:39:22,RTGS,Transaction
TXN0013331,1001001381,1001001419,1148,2024-12-04 16:40:16,NEFT,Transaction
TXN0013332,1001001222,1001002673,9904,2025-06-23 14:09:19,NEFT,Transaction
TXN0013333,1001001617,1001002587,324,2024-12-09 16:57:29,UPI,Transaction
TXN0013334,1001001490,1001001515,3110,2025-07-24 12:14:43,IMPS,Transaction
TXN0013335,1001002824,1001002542,8164,2025-04-15 15:13:12,NEFT,Transaction
TXN0013336,1001002671,1001002820,7912,2024-06-08 21:06:19,UPI,Transaction
TXN0013337,1001002658,1001001162,232,2025-05-15 03:18:50,NEFT,Transaction
TXN0013338,1001002875,1001002075,957,2025-05-20 19:44:37,RTGS,Transaction
TXN0013339,1001001307,1001001438,907,2025-04-02 09:56:14,UPI,Transaction
TXN0013340,1001002849,1001002286,8623,2023-11-16 14:40:10,UPI,Transaction
TXN0013341,1001001673,1001001582,31242,2024-02-16 18:23:49,IMPS,Transaction
TXN0013342,1001001476,1001001766,484,2025-07-25 23:17:05,RTGS,Transaction
TXN0013343,1001002887,1001002605,3422,2025-07-18 14:15:11,NEFT,Transaction
TXN0013344,1001001965,1001001650,697,2024-07-01 03:32:56,NEFT,Transaction
TXN0013345,1001001938,1001001595,33054,2024-06-24 21:56:57,NEFT,Transaction
TXN0013346,1001001126,1001002313,8808,2025-07-12 06:53:55,IMPS,Transaction
TXN0013347,1001002603,1001002827,1968,2024-01-14 01:36:44,RTGS,Transaction
TXN0013348,1001002779,1001002838,19036,2024-12-28 06:39:36,IMPS,Transaction
TXN0013349,1001002209,1001001985,707,2025-02-13 09:18:13,IMPS,Transaction
TXN0013350,1001002195,1001001441,9422,2024-11-01 07:22:26,NEFT,Transaction
TXN0013351,1001001965,1001002653,2263,2024-12-11 04:45:49,RTGS,Transaction
TXN0013352,1001001424,1001002449,4498,2023-09-17 11:40:10,UPI,Transaction
TXN0013353,1001001611,1001002891,27686,2024-01-25 21:40:54,IMPS,Transaction
TXN0013354,1001001888,1001001497,716,2024-11-30 19:25:26,UPI,Transaction
TXN0013355,1001002049,1001001542,742,2023-11-16 04:00:07,IMPS,Transaction
TXN0013356,1001002301,1001001172,112,2025-07-21 19:48:26,IMPS,Transaction
TXN0013357,1001001771,1001001371,9386,2023-12-18 20:36:39,NEFT,Transaction
TXN0013358,1001001187,1001001479,2295,2023-11-24 15:06:39,NEFT,Transaction
TXN0013359,1001002059,1001002041,4565,2024-12-28 12:51:43,NEFT,Transaction
TXN0013360,1001001412,1001001211,827,2023-11-30 07:59:40,IMPS,Transaction
TXN0013361,1001001621,1001002585,794,2025-04-25 16:17:20,RTGS,Transaction
TXN0013362,1001001810,1001001690,3928,2023-11-28 07:28:05,IMPS,Transaction
TXN0013363,1001001407,1001001897,4624,2024-06-18 07:21:51,UPI,Transaction
TXN0013364,1001001662,1001001106,1469,2023-12-24 07:16:26,UPI,Transaction
TXN0013365,1001001146,1001001225,7347,2025-08-18 08:47:23,IMPS,Transaction
TXN0013366,1001002617,1001002475,6647,2024-01-06 13:42:21,UPI,Transaction
TXN0013367,1001002812,1001002155,9561,2025-02-16 19:34:34,RTGS,Transaction
TXN0013368,1001001327,1001002032,11899,2025-05-25 20:24:22,NEFT,Transaction
TXN0013369,1001001793,1001002820,6028,2025-03-03 14:14:01,UPI,Transaction
TXN0013370,1001002624,1001002453,1436,2024-09-22 10:22:14,NEFT,Transaction
TXN0013371,1001001488,1001001486,762,2024-06-11 20:05:50,RTGS,Transaction
TXN0013372,1001002155,1001001508,1384,2024-09-15 08:15:47,NEFT,Transaction
TXN0013373,1001001921,1001001758,33730,2024-02-01 00:39:39,UPI,Transaction
TXN0013374,1001001368,1001001586,5013,2024-07-08 13:06:00,UPI,Transaction
TXN0013375,1001001911,1001002135,8518,2024-11-28 04:31:58,RTGS,Transaction
TXN0013376,1001002159,1001001464,362,2025-05-20 02:50:41,UPI,Transaction
TXN0013377,1001002222,1001001979,3969,2025-04-30 06:46:45,NEFT,Transaction
TXN0013378,1001001301,1001002341,38956,2025-02-16 09:44:46,NEFT,Transaction
TXN0013379,1001002673,1001002251,1725,2024-08-02 15:57:09,IMPS,Transaction
TXN0013380,1001002782,1001001429,437,2023-09-22 02:37:22,RTGS,Transaction
TXN0013381,1001002035,1001001480,1842,2024-11-16 21:39:58,UPI,Transaction
TXN0013382,1001002740,1001001026,11801,2024-08-27 23:59:50,UPI,Transaction
TXN0013383,1001001326,1001002549,23256,2024-02-07 10:36:37,NEFT,Transaction
TXN0013384,1001002876,1001001260,9954,2024-04-03 05:58:48,UPI,Transaction
TXN0013385,1001002485,1001002222,3271,2025-04-01 19:55:45,IMPS,Transaction
TXN0013386,1001002165,1001002070,3107,2023-10-26 02:57:35,NEFT,Transaction
TXN0013387,1001001796,1001002494,1593,2024-08-01 07:42:54,NEFT,Transaction
TXN0013388,1001002003,1001002872,563,2024-07-23 15:46:49,IMPS,Transaction
TXN0013389,1001002732,1001002675,163,2024-03-23 01:36:14,UPI,Transaction
TXN0013390,1001002401,1001001370,1491,2025-05-12 02:26:37,IMPS,Transaction
TXN0013391,1001002611,1001001481,8722,2024-04-22 05:04:02,RTGS,Transaction
TXN0013392,1001002726,1001001487,660,2023-11-19 11:51:27,IMPS,Transaction
TXN0013393,1001001495,1001001305,523,2024-03-26 10:42:22,NEFT,Transaction
TXN0013394,1001001316,1001002236,7052,2025-05-24 08:48:16,RTGS,Transaction
TXN0013395,1001002450,1001002122,17263,2025-04-24 09:10:20,UPI,Transaction
TXN0013396,1001002401,1001001733,3110,2024-06-09 00:51:16,RTGS,Transaction
TXN0013397,1001001504,1001002749,7489,2023-10-25 18:34:14,RTGS,Transaction
TXN0013398,1001002506,1001001005,551,2025-01-04 03:06:53,NEFT,Transaction
TXN0013399,1001001881,1001001506,709,2024-10-13 09:39:29,UPI,Transaction
TXN0013400,1001001022,1001002500,131,2023-10-28 01:01:00,RTGS,Transaction
TXN0013401,1001002516,1001001277,8818,2025-02-26 11:36:45,NEFT,Transaction
TXN0013402,1001002440,1001002530,734,2024-07-11 06:45:41,IMPS,Transaction
TXN0013403,1001002672,1001002597,115,2025-06-27 23:50:35,IMPS,Transaction
TXN0013404,1001001084,1001001604,303,2024-09-28 12:20:45,UPI,Transaction
TXN0013405,1001001727,1001001445,865,2023-09-13 01:43:42,RTGS,Transaction
TXN0013406,1001001639,1001002204,426,2024-03-15 17:59:16,NEFT,Transaction
TXN0013407,1001002360,1001002504,444,2024-04-05 16:05:24,NEFT,Transaction
TXN0013408,1001002508,1001002865,200,2024-05-19 17:10:30,UPI,Transaction
TXN0013409,1001001309,1001001963,44902,2024-12-31 23:24:06,IMPS,Transaction
TXN0013410,1001001608,1001001538,7127,2025-06-19 16:13:44,NEFT,Transaction
TXN0013411,1001001589,1001002802,35514,2025-04-12 16:39:40,IMPS,Transaction
TXN0013412,1001001202,1001002245,154,2024-09-20 09:49:22,UPI,Transaction
TXN0013413,1001001353,1001001802,374,2025-05-28 03:20:06,RTGS,Transaction
TXN0013414,1001001127,1001002136,328,2025-07-05 02:47:46,UPI,Transaction
TXN0013415,1001002448,1001002646,20164,2024-07-15 15:23:34,IMPS,Transaction
TXN0013416,1001002510,1001002807,5443,2024-06-01 00:23:31,NEFT,Transaction
TXN0013417,1001001282,1001001027,7667,2023-10-02 10:21:24,NEFT,Transaction
TXN0013418,1001002638,1001002192,370,2024-02-25 05:04:26,RTGS,Transaction
TXN0013419,1001002463,1001001507,17537,2025-04-19 20:01:11,NEFT,Transaction
TXN0013420,1001001960,1001002283,8761,2024-01-06 19:57:05,RTGS,Transaction
TXN0013421,1001002451,1001002042,5659,2023-11-09 04:48:54,IMPS,Transaction
TXN0013422,1001002393,1001002377,252,2024-09-04 21:26:57,NEFT,Transaction
TXN0013423,1001001383,1001001885,287,2023-11-03 22:58:12,UPI,Transaction
TXN0013424,1001002389,1001001585,4615,2025-04-23 10:56:39,UPI,Transaction
TXN0013425,1001001412,1001002460,4315,2024-05-25 20:43:25,IMPS,Transaction
TXN0013426,1001001350,1001001591,590,2024-05-21 11:21:58,NEFT,Transaction
TXN0013427,1001001946,1001001963,8247,2024-04-02 19:06:20,IMPS,Transaction
TXN0013428,1001001596,1001002493,8549,2025-08-24 00:42:13,UPI,Transaction
TXN0013429,1001002240,1001001335,613,2023-10-27 04:45:56,UPI,Transaction
TXN0013430,1001002902,1001002866,37217,2025-02-25 16:49:49,NEFT,Transaction
TXN0013431,1001001037,1001001524,4131,2024-09-20 11:48:09,UPI,Transaction
TXN0013432,1001001098,1001002025,2986,2024-03-28 06:57:34,IMPS,Transaction
TXN0013433,1001001300,1001001070,29194,2024-09-28 06:43:44,RTGS,Transaction
TXN0013434,1001002799,1001001555,3132,2023-09-01 19:48:38,NEFT,Transaction
TXN0013435,1001001776,1001002865,366,2023-10-23 07:14:27,UPI,Transaction
TXN0013436,1001002613,1001002046,708,2025-03-08 07:46:10,NEFT,Transaction
TXN0013437,1001002452,1001002576,153,2024-04-28 11:26:29,UPI,Transaction
TXN0013438,1001001742,1001002184,5118,2025-06-08 20:42:28,NEFT,Transaction
TXN0013439,1001001156,1001001154,24921,2024-01-25 00:52:05,RTGS,Transaction
TXN0013440,1001001215,1001001068,38145,2024-01-17 19:37:00,IMPS,Transaction
TXN0013441,1001001362,1001001767,1124,2023-10-03 12:16:09,IMPS,Transaction
TXN0013442,1001002390,1001001530,8739,2024-08-08 00:14:03,RTGS,Transaction
TXN0013443,1001002321,1001001242,13148,2025-03-25 17:15:38,IMPS,Transaction
TXN0013444,1001001835,1001001753,40432,2023-12-27 20:13:51,UPI,Transaction
TXN0013445,1001001349,1001001441,759,2024-03-02 02:48:27,NEFT,Transaction
TXN0013446,1001001762,1001001061,20326,2023-09-18 14:33:54,IMPS,Transaction
TXN0013447,1001001139,1001001360,3766,2023-10-13 06:55:43,UPI,Transaction
TXN0013448,1001002093,1001002822,3328,2024-04-03 20:18:11,RTGS,Transaction
TXN0013449,1001001120,1001002599,916,2023-11-15 14:04:10,NEFT,Transaction
TXN0013450,1001001133,1001001862,901,2025-03-05 16:09:34,RTGS,Transaction
TXN0013451,1001001572,1001002485,42576,2024-07-05 20:15:24,IMPS,Transaction
TXN0013452,1001002705,1001002805,9429,2024-01-20 03:57:17,RTGS,Transaction
TXN0013453,1001002601,1001002794,5024,2025-04-29 03:29:17,RTGS,Transaction
TXN0013454,1001002725,1001001772,4077,2024-09-13 00:06:38,RTGS,Transaction
TXN0013455,1001002488,1001002093,2785,2025-05-30 16:03:27,UPI,Transaction
TXN0013456,1001001749,1001002754,7386,2024-06-21 20:32:43,UPI,Transaction
